REFFABRICANTE;TITULO;CODIGOINTERNO;EAN/UPC;CODFAMILIA;TITULOFAMILIA;CODSUBFAMILIA;TITULOSUBFAMILIA;CODFABRICANTE;NOMFABRICANTE;PRECIO;STOCK;PESO;PROXIMA_LLEGADA;CICLOVIDA;PLAZOENTREGA;CANONLPI;PRECIOSINCANON
REG4;3GO Regleta de 4 tomas con cable de 1.5 metros;AELREG0037;8436531552411;EL;Accesorios Eléctricos;REG;Regletas;60043;3GO;3.6900000000;12;0.3700000000;09/01/2019;;0.0000000000;0.0000000000;3.6900000000
GRID500;NGS GRID500 Regleta con interruptor 5 tomas;AELREG0046;8436544949956;EL;Accesorios Eléctricos;REG;Regletas;01040;NGS;4.7900000000;67;0.4200000000;;;0.0000000000;0.0000000000;4.7900000000
EW3932;EWENT EW3932 Regleta 6 Tomas / 6 interruptor 1.5 m;AELREG0047;8056045875853;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;6.7000000000;100;0.2000000000;;;0.0000000000;0.0000000000;6.7000000000
EW3935;EWENT EW3935 Regleta 5 Schuko + 2 usb 2.1A;AELREG0048;8056045879851;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;9.6900000000;0;0.1000000000;18/01/2019;;0.0000000000;0.0000000000;9.6900000000
EW3916;EWENT EW3916  Regleta 5 Tomas / 1 interruptor 1.5m;AELREG0049;8054392610400;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;3.9500000000;45;0.1000000000;;;0.0000000000;0.0000000000;3.9500000000
680AB-06;Salicru SPS.SAFE 7  2300W 5+2 bases;AELREG0051;8436035921904;EL;Accesorios Eléctricos;REG;Regletas;00470;Salicru;13.0000000000;15;0.5000000000;;;0.0000000000;0.0000000000;13.0000000000
FL5G3W;Fiesta regleta de corriente 5 enchufes tipo F 3 m;AELREG0055;5907595436984;EL;Accesorios Eléctricos;REG;Regletas;04162;Omega;4.5400000000;49;0.3110000000;;;0.0000000000;0.0000000000;4.5400000000
OL5G15W;OMEGA REGLETA DE CORRIENTE 5 ENCHUFES TIPO F 1.5M;AELREG0059;5907595437028;EL;Accesorios Eléctricos;REG;Regletas;04162;Omega;3.0000000000;100;0.3420000000;;;0.0000000000;0.0000000000;3.0000000000
680BA-03;Salicru SPS SAFE 6  Regleta con Protección 6 Tomas;AELREG0062;8436035921645;EL;Accesorios Eléctricos;REG;Regletas;00470;Salicru;8.0000000000;32;0.5200000000;;;0.0000000000;0.0000000000;8.0000000000
680BA-01;Salicru SPS SAFE 3 Regleta con Protección 3 Tomas;AELREG0063;8436035921621;EL;Accesorios Eléctricos;REG;Regletas;00470;Salicru;6.2500000000;20;0.1000000000;;;0.0000000000;0.0000000000;6.2500000000
EW3933;EWENT EW3933 Regleta 6 tomas/ 6 interruptores 1.5m;AELREG0064;8054392611216;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;6.9900000000;71;0.7000000000;;;0.0000000000;0.0000000000;6.9900000000
EW3955;EWENT EW3955  Regleta 5 Tomas / 1 interruptor 1.5m;AELREG0065;8054392612350;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;4.2500000000;40;0.4500000000;;;0.0000000000;0.0000000000;4.2500000000
EW3932-3M;EWENT EW3932-3m Regleta 6 Tomas / 6 interruptor 3m;AELREG0066;8054392613081;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;9.6900000000;21;0.6900000000;;;0.0000000000;0.0000000000;9.6900000000
EW3932-5M;EWENT EW3932-5m Regleta 6 Tomas / 6 interruptor 5m;AELREG0067;8054392613098;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;11.2500000000;19;0.5000000000;;;0.0000000000;0.0000000000;11.2500000000
EW3937;EWENT EW3937  Regleta 4  Tomas /6 Puertos Usb 1.8m;AELREG0068;8054392613142;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;18.9900000000;7;0.8000000000;;;0.0000000000;0.0000000000;18.9900000000
REGP6;3GO Regleta de 6 tomas con cable de 1.5 metros;AELREG0069;8436531554965;EL;Accesorios Eléctricos;REG;Regletas;60043;3GO;5.8900000000;0;0.4650000000;09/01/2019;;0.0000000000;0.0000000000;5.8900000000
680BA000002;Salicru SPS SAFE 5+ Regleta con Protección 5 Tomas;AELREG0070;8436035921638;EL;Accesorios Eléctricos;REG;Regletas;00470;Salicru;16.9900000000;0;0.2000000000;;Encargo;4.0000000000;0.0000000000;16.9900000000
680BA000005;Salicru SPS SAFE  MASTER  5 tomas + 2 ubs+master;AELREG0071;8436035921669;EL;Accesorios Eléctricos;REG;Regletas;00470;Salicru;24.7000000000;0;0.2000000000;;Encargo;4.0000000000;0.0000000000;24.7000000000
EW3938;EWENT EW3938 Regleta Cubo 3 tomas Shucko + 3 USB;AELREG0072;8054392614033;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;9.5000000000;0;0.1000000000;18/01/2019;;0.0000000000;0.0000000000;9.5000000000
GRID300;NGS GRID300 Regleta con interruptor 3 tomas;AELREG0073;8435430609981;EL;Accesorios Eléctricos;REG;Regletas;01040;NGS;3.1900000000;21;0.1000000000;;;0.0000000000;0.0000000000;3.1900000000
EW3924;Ewent EW3924 Regleta 6 tomas con proteccion Negro;AELREG0074;8032958188150;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;6.1900000000;72;0.5440000000;;;0.0000000000;0.0000000000;6.1900000000
EW3925;Ewent Ew3925 Regleta de 6 tomas con proteccion;AELREG0075;8716065271065;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;6.1500000000;9;0.5080000000;;;0.0000000000;0.0000000000;6.1500000000
EW3958;Ewent Ew3958 Regleta 3 tomas Blanco;AELREG0076;8054392612367;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;2.6500000000;12;0.2990000000;18/01/2019;;0.0000000000;0.0000000000;2.6500000000
EW3959;Ewent Ew3959 Regleta 3 tomas Negro;AELREG0077;8054392612541;EL;Accesorios Eléctricos;REG;Regletas;04193;Ewent;2.9900000000;0;0.2990000000;04/01/2021;;0.0000000000;0.0000000000;2.9900000000
22583;Cargador Nintendo DS Lite para Coche;AGACAA0014;6905320239670;GA;Accesorios Gaming;CAA;Cables y Alimentadores Consola;99999;Sin Marca;0.8000000000;20;0.0750000000;;Ultimas unidades;0.0000000000;0.0000000000;0.8000000000
MAVERICK;NGS Gamepad Maverik  (PC y Play Station);AGAMAC0080;8436001289700;GA;Accesorios Gaming;MAC;Mandos Juegos Acción Consola;01040;NGS;11.2500000000;23;0.3300000000;;;0.0000000000;0.0000000000;11.2500000000
EW3170;EWENT EW3170 Gamepad Dual Shock USB Negro;AGAMAC0103;8716065216622;GA;Accesorios Gaming;MAC;Mandos Juegos Acción Consola;04193;Ewent;7.4900000000;48;0.3050000000;;;0.0000000000;0.0000000000;7.4900000000
NXKROMKEY;Krom Gamepad Gaming KEY PC/PS3;AGAMAC0160;8436532166938;GA;Accesorios Gaming;MAC;Mandos Juegos Acción Consola;04254;KROM;13.6700000000;0;3.8500000000;02/01/2020;;0.0000000000;0.0000000000;13.6700000000
S10-43G0010-EC4;MSI Gamepad Force GC30 (PC. PS3. Android);AGAMAC0161;4719072537067;GA;Accesorios Gaming;MAC;Mandos Juegos Acción Consola;00840;MSI;36.0300000000;65;0.4000000000;;;0.0000000000;0.0000000000;36.0300000000
S10-0400010-EC4;MSI Gamepad Force GC20 (PC. PS3. Android);AGAMAC0162;4719072604646;GA;Accesorios Gaming;MAC;Mandos Juegos Acción Consola;00840;MSI;28.6300000000;1;0.4000000000;14/01/2019;;0.0000000000;0.0000000000;28.6300000000
OGPPS4;Omega Mando Gaming OGPPS4 PS4 & PC;AGAMAC0163;5907595440325;GA;Accesorios Gaming;MAC;Mandos Juegos Acción Consola;04162;Omega;32.0300000000;0;0.3620000000;08/01/2019;;0.0000000000;0.0000000000;32.0300000000
VGARB;Omega Varr Arco Gaming Bluetooth VGARB Realidad Au;AGAMAC0164;5907595446297;GA;Accesorios Gaming;MAC;Mandos Juegos Acción Consola;04162;Omega;13.7700000000;4;0.7200000000;;;0.0000000000;0.0000000000;13.7700000000
NXKROMKHNS;Krom Gamepad Gaming Khensu Wireless PC / Ps3;AGAMJP0043;8436532163074;GA;Accesorios Gaming;MJP;Mandos/Juegos PC;04254;KROM;19.2800000000;0;0.5000000000;04/01/2021;;0.0000000000;0.0000000000;19.2800000000
MMS2;Mars Gaming MMS2 Ratón-Cable Bungee-USB3.0;AGAMJP0052;4713105966367;GA;Accesorios Gaming;MJP;Mandos/Juegos PC;04288;Mars Gaming;17.0400000000;7;0.3950000000;;Ultimas unidades;0.0000000000;0.0000000000;17.0400000000
Speedblack GP N;Speedblack Soporte Gaming Volante Negro;AGAMJP0053;8425402182314;GA;Accesorios Gaming;MJP;Mandos/Juegos PC;60098;SPEEDBLACK;42.9000000000;100;6.8500000000;;;0.0000000000;0.0000000000;42.9000000000
MRA;Mars Gaming Joystick Arcade PC/PS2/PS3 14BOT;AGAMJP0055;4713105960723;GA;Accesorios Gaming;MJP;Mandos/Juegos PC;04288;Mars Gaming;25.1500000000;12;1.5200000000;;;0.0000000000;0.0000000000;25.1500000000
3MHS1XXB.0001;Cougar Soporte Auriculares Bunker-S Negro;AGAMJP0056;4715302449988;GA;Accesorios Gaming;MJP;Mandos/Juegos PC;04264;Cougar;12.3000000000;66;0.0990000000;;;0.0000000000;0.0000000000;12.3000000000
3MMB1XXB.0001;Cougar Soporte Cable Ratón Bunker Negro;AGAMJP0057;4715302447724;GA;Accesorios Gaming;MJP;Mandos/Juegos PC;04264;Cougar;10.1300000000;16;0.1710000000;;;0.0000000000;0.0000000000;10.1300000000
PLAYER2;Toad Time Machine Joystick Player 2;AGAMMA0019;8437015663012;GA;Accesorios Gaming;MMA;Mandos/Punteros Consola;04262;TIME MACHINE;51.2700000000;4;2.0000000000;;Ultimas unidades;0.0000000000;0.0000000000;51.2700000000
DR100B;Drift DR100 Silla Gaming Negra;AGAMPA0107;8436532163128;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;138.9000000000;0;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;138.9000000000
DR100BG;Drift DR100BG Silla Gaming Negra/Verde;AGAMPA0108;8436532163166;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;138.0000000000;0;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;138.0000000000
DR100BR;Drift DR100BR Silla Gaming Negra/Roja;AGAMPA0111;8436532163159;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;138.9000000000;0;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;138.9000000000
DR200B;Drift DR200B Silla Gaming Negra;AGAMPA0112;8436532163753;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;148.8600000000;0;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;148.8600000000
DR200BG;Drift DR200BG Silla Gaming Negra/Verde;AGAMPA0113;8436532163791;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;148.8600000000;4;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;148.8600000000
DR200BL;Drift DR200BL Silla Gaming Negra/Azul;AGAMPA0114;8436532163760;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;162.0000000000;0;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;162.0000000000
DR200BO;Drift DR200BO Silla Gaming Negra/Naranja;AGAMPA0115;8436532163777;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;146.7400000000;2;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;146.7400000000
DR200BR;Drift DR200BR Silla Gaming Negra/Roja;AGAMPA0116;8436532163784;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;162.0000000000;0;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;162.0000000000
DR300BL;Drift Silla Gaming DR300 Negro/Azul;AGAMPA0119;8436532164491;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;163.7800000000;0;25.0000000000;15/03/2019;;0.0000000000;0.0000000000;163.7800000000
DR300BY;Drift Silla Gaming DR300 Negro/Amarillo;AGAMPA0124;8436532164545;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;168.0000000000;0;25.0000000000;;Proximamente;0.0000000000;0.0000000000;168.0000000000
MGC1BBL;Mars Gaming Asiento MGC1BBL Negro/Azul;AGAMPA0126;4713105964059;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;86.4900000000;0;18.6000000000;14/01/2019;;0.0000000000;0.0000000000;86.4900000000
MGC1BK;Mars Gaming Asiento MGC1BK Negro;AGAMPA0127;4713105964035;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;86.4900000000;4;18.6000000000;10/01/2019;;0.0000000000;0.0000000000;86.4900000000
MGC2BK;Mars Gaming Asiento MGC2BK Negro;AGAMPA0130;4713105964066;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;104.5000000000;1;18.6000000000;;Ultimas unidades;0.0000000000;0.0000000000;104.5000000000
GSI;Skullkiller Asiento GSI Gaming Negra;AGAMPA0134;8437009990414;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04251;Skullkiller;71.9900000000;55;18.0000000000;;Ultimas unidades;0.0000000000;0.0000000000;71.9900000000
GSI Rojo;Skullkiller Asiento GSI Gaming Negra/Roja;AGAMPA0135;8437009990407;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04251;Skullkiller;67.9000000000;3;18.0000000000;;Ultimas unidades;0.0000000000;0.0000000000;67.9000000000
DR75B;Drift DR75B Silla Gaming Negra;AGAMPA0136;8436532165740;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;90.7500000000;0;18.5000000000;07/01/2019;;0.0000000000;0.0000000000;90.7500000000
DR75BL;Drift DR75BL Silla Gaming Negra/Azul;AGAMPA0137;8436532165757;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;89.5000000000;0;17.0000000000;18/03/2019;;0.0000000000;0.0000000000;89.5000000000
DR75BO;Drift DR75BO Silla Gaming Negra/Naranja;AGAMPA0139;8436532165771;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;88.8200000000;0;18.5000000000;18/03/2019;;0.0000000000;0.0000000000;88.8200000000
DR75BR;Drift DR75BR Silla Gaming Negra/Rojo;AGAMPA0140;8436532165788;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;88.2700000000;0;17.0000000000;18/03/2019;;0.0000000000;0.0000000000;88.2700000000
DR75BW;Drift DR75BW Silla Gaming Negra/Blanca;AGAMPA0141;8436532165795;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;89.0000000000;0;17.0000000000;18/03/2019;;0.0000000000;0.0000000000;89.0000000000
MGC0BK;Mars Silla Gaming MGC0BK Negro;AGAMPA0147;4713105964844;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;73.9800000000;1;13.7000000000;14/01/2019;;0.0000000000;0.0000000000;73.9800000000
MGC0BO;Mars Silla Gaming MGC0BO Negro/Naranja;AGAMPA0148;4713105964851;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;73.9800000000;0;13.7000000000;07/01/2019;;0.0000000000;0.0000000000;73.9800000000
MGC0BPK;Mars Silla Gaming MGC0BPK Negro/Rosa;AGAMPA0150;4713105964899;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;73.9800000000;0;13.7000000000;14/01/2019;;0.0000000000;0.0000000000;73.9800000000
MGC0BR;Mars Silla Gaming MGC0BR Negro/Rojo;AGAMPA0151;4713105964820;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;73.9800000000;0;13.7000000000;07/01/2019;;0.0000000000;0.0000000000;73.9800000000
TGC15BB;THUNDERX3 Silla Gaming TGC15BB Neg/Az;AGAMPA0154;4713105959994;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04289;ThunderX3;146.1400000000;0;20.5000000000;07/01/2019;;0.0000000000;0.0000000000;146.1400000000
TGC15BW;THUNDERX3 Silla Gaming TGC15BW Neg/Blc;AGAMPA0156;4710700951347;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04289;ThunderX3;146.1400000000;0;20.5000000000;14/01/2019;;0.0000000000;0.0000000000;146.1400000000
3MGC1NXB.0001;Cougar Silla Armor Gaming Negro/Naranj;AGAMPA0161;4715302448721;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04264;Cougar;118.5800000000;3;25.8000000000;;;0.0000000000;0.0000000000;118.5800000000
MGC117BY;Mars Gaming Silla MGC117BY Negra/Amarilla;AGAMPA0170;4713105966442;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;96.6600000000;0;15.0000000000;12/01/2019;;0.0000000000;0.0000000000;96.6600000000
DR150BG;Drift Silla Gaming DR150 Black/Green;AGAMPA0174;8436532167607;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;137.1400000000;0;25.0000000000;;;0.0000000000;0.0000000000;137.1400000000
DR150BR;Drift Silla Gaming DR150 Black/ Red;AGAMPA0176;8436532167621;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;137.1400000000;0;25.0000000000;18/03/2019;;0.0000000000;0.0000000000;137.1400000000
DR400BR;Drift Silla Gaming DR400 Black/ Red;AGAMPA0177;8436532167638;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;171.4100000000;0;26.0000000000;18/03/2019;;0.0000000000;0.0000000000;171.4100000000
DR400BL;Drift Silla Gaming DR 400 Black/ Blue;AGAMPA0178;8436532167645;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;171.3000000000;0;26.0000000000;18/03/2019;;0.0000000000;0.0000000000;171.3000000000
DR400BG;Drift Silla Gaming DR400 Black/ Green;AGAMPA0179;8436532167652;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;171.2500000000;0;26.0000000000;18/03/2019;;0.0000000000;0.0000000000;171.2500000000
DR400BGY;Drift Silla Gaming DR400 Black/ Gris/Blanca;AGAMPA0180;8436532167669;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;170.0100000000;0;26.0000000000;18/03/2019;;0.0000000000;0.0000000000;170.0100000000
DR450BW;Drift Silla Gaming DR450 Black/Brown;AGAMPA0182;8436532167683;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04235;DRIFT;185.6000000000;0;26.0000000000;18/03/2019;;0.0000000000;0.0000000000;185.6000000000
RC3HEXC;Silla Gaming THUNDERX3 Pro RC3 Neg/Az;AGAMPA0184;4713105969221;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04289;ThunderX3;152.6400000000;0;26.0000000000;14/01/2019;;0.0000000000;0.0000000000;152.6400000000
MGC118BBL;Mars Gaming Silla MGC118 Negra/Azul GAS-LIFT CL4;AGAMPA0192;4713105950533;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;14/01/2019;;0.0000000000;0.0000000000;76.2700000000
MGC118BG;Mars Gaming Silla MGC118 Negra/Verde GAS-LIFT CL4;AGAMPA0193;4713105950557;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;14/01/2019;;0.0000000000;0.0000000000;76.2700000000
MGC118BK;Mars Gaming Silla MGC118 Negra GAS-LIFT CL4;AGAMPA0194;4713105950502;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;14/01/2019;;0.0000000000;0.0000000000;76.2700000000
MGC118BO;Mars Gaming Silla MGC118. Neg/Naranja GAS-LIFT CL4;AGAMPA0195;4713105950526;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;08/01/2019;;0.0000000000;0.0000000000;76.2700000000
MGC118BP;Mars Gaming Silla MGC118 Neg/Morada GAS-LIFT CL4;AGAMPA0196;4713105950571;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;04/01/2021;;0.0000000000;0.0000000000;76.2700000000
MGC118BPK;Mars Gaming Silla MGC118 Negra/Rosa GAS-LIFT CL4;AGAMPA0197;4713105950564;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;04/01/2021;;0.0000000000;0.0000000000;76.2700000000
MGC118BR;Mars Gaming Silla MGC118 Negra/Roja GAS-LIFT CL4;AGAMPA0198;4713105950519;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;04/01/2021;;0.0000000000;0.0000000000;76.2700000000
MGC118BW;Mars Gaming Silla MGC118 Negra/Blanca GAS-LIFT CL4;AGAMPA0199;4713105950588;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;14/01/2019;;0.0000000000;0.0000000000;76.2700000000
MGC118BY;Mars Gaming Silla MGC118 Negra/Amaril GAS-LIFT CL4;AGAMPA0200;4713105950540;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;76.2700000000;0;18.5000000000;14/01/2019;;0.0000000000;0.0000000000;76.2700000000
MGC3BBL;Mars Gaming Silla MGC3 Negra/Azul PRO. 2CUSHIONS;AGAMPA0201;4713105950441;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;106.1100000000;0;20.5000000000;04/01/2021;;0.0000000000;0.0000000000;106.1100000000
MGC3BG;Mars Gaming Silla MGC3 Negra/Verd PRO. 2CUSHIONS;AGAMPA0202;4713105950465;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;106.7900000000;0;20.5000000000;07/01/2019;;0.0000000000;0.0000000000;106.7900000000
MGC3BK;Mars Gaming Silla MGC3 Negra PRO. 2CUSHIONS;AGAMPA0203;4713105950410;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;106.7900000000;0;20.5000000000;04/01/2021;;0.0000000000;0.0000000000;106.7900000000
MGC3BO;Mars Gaming Silla MGC3 Negra/Naran PRO. 2CUSHIONS;AGAMPA0204;4713105950434;GA;Accesorios Gaming;MPA;Pack Consola/Asientos;04288;Mars Gaming;106.7900000000;0;20.5000000000;04/01/2021;;0.0000000000;0.0000000000;106.7900000000
