"REFFABRICANTE";"TITULO";"CODIGOINTERNO";"EAN/UPC";"CODFAMILIA";"TITULOFAMILIA";"CODSUBFAMILIA";"TITULOSUBFAMILIA";"CODFABRICANTE";"NOMFABRICANTE";"PRECIO";"STOCK";"PESO";"PROXIMA_LLEGADA";"CICLOVIDA";"PLAZOENTREGA";"CANONLPI";"PRECIOSINCANON"
"XONE104265";"X-One Funda de Piel Qmax Samsung S5 Negro";"AATFYC0750";"8435484104265";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"15";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE104326";"X-One Funda de Piel Book Samsung S5 Negro";"AATFYC0751";"8435484104326";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"9";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE106122";"X-One Brazalete Running Talla M Morado";"AATFYC0754";"8435484106122";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,7500000000";"54";"0,1016000000";"";"";"0,0000000000";"0,0000000000";"2,7500000000"
"XONE106146";"X-One Brazalete Running Talla L Blanco";"AATFYC0755";"8435484106146";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,9300000000";"36";"0,1016000000";"";"";"0,0000000000";"0,0000000000";"2,9300000000"
"XONE106184";"X-One Brazalete Running Talla L Morado";"AATFYC0756";"8435484106184";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,9300000000";"51";"0,1016000000";"";"";"0,0000000000";"0,0000000000";"2,9300000000"
"XONE106276";"X-One Brazalete Running Talla XL Naranja";"AATFYC0760";"8435484106276";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"3,1100000000";"2";"0,1016000000";"";"";"0,0000000000";"0,0000000000";"3,1100000000"
"XONE106696";"X-One Funda Libro Universal Ventana Talla M Naran";"AATFYC0768";"8435484106696";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,1600000000";"100";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"2,1600000000"
"XONE106702";"X-One Funda Universal Ventana Talla M Turque";"AATFYC0769";"8435484106702";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"100";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE106917";"X-One Funda Universal Ventana Talla S Azul";"AATFYC0771";"8435484106917";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,1600000000";"50";"0,0737500000";"";"";"0,0000000000";"0,0000000000";"2,1600000000"
"XONE107594";"X-One Funda Libro iPhone 6 Negro";"AATFYC0772";"8435484107594";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,7100000000";"100";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,7100000000"
"XONE107952";"X-One Funda TPU iPhone 6 Plus Transparente";"AATFYC0773";"8435484107952";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE108140";"X-One Funda Libro iPhone 6 Plus Negro";"AATFYC0775";"8435484108140";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"27";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE108805";"X-One Funda TPU iPhone 6 Rosa";"AATFYC0776";"8435484108805";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"94";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE108829";"X-One Funda TPU iPhone 6 Azul";"AATFYC0777";"8435484108829";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"76";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE109475";"X-One Funda Universal Ventana Talla L Blanco";"AATFYC0779";"8435484109475";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,1600000000";"62";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"2,1600000000"
"XONE109956";"X-One Bumper Bicolor iPhone 6 Naranja - Azul";"AATFYC0781";"8435484109956";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9900000000";"68";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"0,9900000000"
"XONE109963";"X-One Bumper Bicolor iPhone 6 Plus Blanco - Verde";"AATFYC0782";"8435484109963";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9900000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"0,9900000000"
"XONE109970";"X-One Bumper Bicolor iPhone 6 Plus Naranja - Negro";"AATFYC0783";"8435484109970";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9900000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"0,9900000000"
"XONE109987";"X-One Bumper Bicolor iPhone 6 Plus Verde - Azul";"AATFYC0784";"8435484109987";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9900000000";"100";"0,0437500000";"";"";"0,0000000000";"0,0000000000";"0,9900000000"
"XONE109994";"X-One Bumper Bicolor iPhone 6 Plus Rosa - Morado";"AATFYC0785";"8435484109994";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9900000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"0,9900000000"
"XONE110068";"X-One Funda TPU Crystal iPhone 6 Plus Rojo";"AATFYC0786";"8435484110068";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"51";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE110112";"X-One Funda TPU Crystal iPhone 6 Plus Morado";"AATFYC0787";"8435484110112";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"49";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE110174";"X-One Funda Libro Elite iPhone 6 Rosa";"AATFYC0789";"8435484110174";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"64";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE110310";"X-One Funda TPU Fino iPhone 6 Plus Transparente";"AATFYC0793";"8435484110310";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9900000000";"100";"0,0362500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"0,9900000000"
"XONE111607";"X-One Funda TPU Fresh iPhone 6 Plus Rojo";"AATFYC0804";"8435484111607";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9000000000";"15";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"0,9000000000"
"XONE111614";"X-One Funda TPU Fresh iPhone 6 Plus Blanco";"AATFYC0805";"8435484111614";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9000000000";"11";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"0,9000000000"
"XONE112796";"X-One Funda Libro Samsung Core Prime Azul";"AATFYC0811";"8435484112796";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"8";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE113526";"X-One Funda Libro Samsung S6 Azul";"AATFYC0816";"8435484113526";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"30";"0,0737500000";"";"";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE113625";"X-One Funda TPU BQ Aquaris E5 4G Rosa";"AATFYC0818";"8435484113625";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"12";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE114578";"X-One Funda TPU Samsung S6 Azul";"AATFYC0822";"8435484114578";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"33";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE114745";"X-One Carcasa Aluminio Samsung S6 Rosa";"AATFYC0823";"8435484114745";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,5300000000";"15";"0,1000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,5300000000"
"XONE115193";"X-One Carcasa Aluminio Samsung Grand Prime Platead";"AATFYC0826";"8435484115193";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,5300000000";"14";"0,1000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,5300000000"
"XONE115346";"X-One Funda TPU ZTE Blade L3 Azul";"AATFYC0828";"8435484115346";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"11";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE115544";"X-One Funda TPU Huawei P8 Azul";"AATFYC0831";"8435484115544";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"14";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE116206";"X-One Funda TPU Huawei P8 Rosa";"AATFYC0835";"8435484116206";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"13";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE117111";"X-One Funda TPU BQ Aquaris M5 Azul";"AATFYC0839";"8435484117111";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"46";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE118323";"X-One Funda Libro Huawei G8 - GX8 Rosa";"AATFYC0846";"8435484118323";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"11";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE118439";"X-One Funda TPU Huawei G8 - GX8 Rosa";"AATFYC0849";"8435484118439";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"13";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE121552";"X-One Carcasa Aluminio Samsung J5 Plateado";"AATFYC0860";"8435484121552";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,5300000000";"10";"0,1000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,5300000000"
"XONE121941";"X-One Funda TPU BQ Aquaris X5 Azul";"AATFYC0868";"8435484121941";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"9";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE122122";"X-One Funda TPU Sony Xperia Z5 Transparente";"AATFYC0873";"8435484122122";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"41";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE122276";"X-One Funda TPU Huawei P8 Transparente";"AATFYC0874";"8435484122276";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE123747";"X-One Funda TPU Wiko Jam Negro";"AATFYC0886";"8435484123747";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"13";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE125840";"X-One Funda TPU Samsung A5 2016 Rosa";"AATFYC0897";"8435484125840";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"62";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE125895";"X-One Funda Libro Samsung A5 2016 Rosa";"AATFYC0899";"8435484125895";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"15";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE126267";"X-One Funda Libro Samsung J3 2016 Negro";"AATFYC0900";"8435484126267";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"60";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE126328";"X-One Funda TPU Samsung A3 2016 Azul";"AATFYC0903";"8435484126328";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"60";"0,0437500000";"";"";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE126946";"X-One Funda Libro Samsung A3 2016 Azul";"AATFYC0906";"8435484126946";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"100";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE127080";"X-One Funda Libro Samsung A3 2016 Blanco";"AATFYC0908";"8435484127080";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"100";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE127097";"X-One Funda TPU Samsung A5 2016 Morado";"AATFYC0909";"8435484127097";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"44";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE127417";"X-One Funda TPU Samsung S7 Negro";"AATFYC0910";"8435484127417";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"100";"0,0437500000";"";"";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE127431";"X-One Funda TPU Samsung S7 Azul";"AATFYC0911";"8435484127431";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"52";"0,0437500000";"";"";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE127516";"X-One Funda Libro Samsung S7 Edge Azul";"AATFYC0912";"8435484127516";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"6";"0,0737500000";"";"";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE127691";"X-One Funda TPU Crystal Samsung S7 Edge Gris";"AATFYC0913";"8435484127691";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"26";"0,0437500000";"";"";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE127752";"X-One Funda TPU Samsung J3 2016 Transparente";"AATFYC0914";"8435484127752";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"0,9000000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"0,9000000000"
"XONE127837";"X-One Funda TPU Samsung J7 2016 Rosa";"AATFYC0915";"8435484127837";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"48";"0,0437500000";"";"";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE127882";"X-One Funda TPU Samsung J7 2016 Negro";"AATFYC0916";"8435484127882";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE131049";"X-One Funda TPU Samsung J5 2016 Transparente";"AATFYC0949";"8435484131049";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE131155";"X-One Funda Libro Samsung S7 Dorado";"AATFYC0952";"8435484131155";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"31";"0,0737500000";"";"";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE131551";"X-One Funda TPU Diamante iPhone 6 Plus Dorado";"AATFYC0958";"8435484131551";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,8900000000";"20";"0,0425000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,8900000000"
"XONE131735";"X-One Funda Libro Top Samsung S7 Negro";"AATFYC0966";"8435484131735";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"4,2800000000";"7";"0,0766000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"4,2800000000"
"XONE131926";"X-One Funda TPU Huawei P9 Rosa";"AATFYC0969";"8435484131926";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"14";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE135085";"X-One Funda Libro Sony XA Rosa";"AATFYC1000";"8435484135085";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,9400000000";"1";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,9400000000"
"XONE135405";"X-One Funda TPU Wiko Sunset 2 - Sunny Transpare";"AATFYC1004";"8435484135405";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"100";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE135504";"X-One Funda TPU Fino Samsung Core Prime Transpare";"AATFYC1005";"8435484135504";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,3500000000";"9";"0,0362500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,3500000000"
"XONE193832";"X-One Funda TPU Huawei Y6 II Negro";"AATFYC1016";"8435484193832";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"20";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE193948";"X-One Funda TPU Universal 4.2""- 4.5"" Rosa";"AATFYC1023";"8435484193948";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"13";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE193955";"X-One Funda TPU Universal 4.2""- 4.5"" Turquesa";"AATFYC1024";"8435484193955";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"10";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE193962";"X-One Funda TPU Universal 4.2""- 4.5"" Rojo";"AATFYC1025";"8435484193962";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"11";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE193993";"X-One Funda TPU Universal 4.5""- 4.8"" Negro";"AATFYC1028";"8435484193993";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"10";"0,0437500000";"";"";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE194044";"X-One Funda TPU Universal 4.5""- 4.8"" Verde";"AATFYC1033";"8435484194044";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"12";"0,0437500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE194075";"X-One Funda TPU Universal 5.0""- 5.2"" Verde";"AATFYC1036";"8435484194075";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,0800000000";"3";"0,0437500000";"";"";"0,0000000000";"0,0000000000";"1,0800000000"
"XONE194495";"X-One Funda TPU Dibujo LG K8 Arbol";"AATFYC1052";"8435484194495";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,8900000000";"18";"0,0425000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,8900000000"
"XONE106450";"X-One Funda Universal Monedero Talla L Rosa";"AATFYC1057";"8435484106450";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,1600000000";"64";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"2,1600000000"
"XONE106467";"X-One Funda Universal Monedero Talla L Azul";"AATFYC1058";"8435484106467";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,1600000000";"41";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"2,1600000000"
"XONE109482";"X-One Funda Universal Ventana Talla L Naranja";"AATFYC1062";"8435484109482";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"2,1600000000";"74";"0,0737500000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"2,1600000000"
"XONE110471";"X-One Carcasa Aluminio iPhone 6 Plus Negro";"AATFYC1064";"8435484110471";"AT";"Accesorios Telefonía";"FYC";"Fundas y Carcasas para Telefonía";"60173";"X-ONE";"1,5300000000";"20";"0,1000000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"1,5300000000"
